titulo,resumen,autor,fecha,url,sentiment_score,sentiment,medio,resumen_clean_adv,word_count,readability,sent_vader,sent_vader_cat,sent_bert,topic,prob_política,prob_economía,prob_deportes,prob_cultura,prob_tecnología,prob_salud,prob_educación,prob_medio ambiente,n_per,n_org,n_loc
Finanzas 24-7,El mundo ya se está moviendo hacia una economía 24/7. Sistemas como Pix en Brasil o UPI en India no solo modernizaron sus pagos: cambiaron la relación de los ciudadanos con el dinero,Desconocido,2025-07-03,https://www.larepublica.co/analisis/jose-ignacio-lopez-2780651/finanzas-24-7-4170844,-0.296,negative,larepublica.co,mundo mover economía        sistema pix brasil upi india modernizar pago cambiar relación ciudadano dinero,14,41.553571428571445,0.0,neutral,1,economía,0.004068458452820778,0.9735307693481445,0.0023874801117926836,0.0022684764117002487,0.00949362013489008,0.0018709381110966206,0.0012680187355726957,0.00511226337403059,0,0,0
"Colsanitas, el Metro y Esenttia, líderes del bloque dos, desde la 101 a la empresa 200","El segundo bloque tuvo ingresos por $169 billones el año pasado, que representó un incremento de 4,2% frente a lo obtenido en 2023",Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/las-empresas-mas-grandes-del-segundo-bloque-de-la-101-a-la-200-en-2024-4169842,0.0,neutral,larepublica.co,bloque ingreso       billón año representar incremento       frente obtenido     ,8,18.940000000000026,0.0,neutral,1,economía,0.04396180436015129,0.43401965498924255,0.08550097048282623,0.04354162514209747,0.08642706274986267,0.09794784337282181,0.03264039009809494,0.17596067488193512,0,0,0
“Esperamos exportar a diferentes países desde nuestra producción local en Siberia”,"Jorge Rohl, gerente de Unidad de Negocio de Congrupo, representante de marcas como Hershey’s y Flips, firmó un alianza con wakeUp, para agregar ofertas de comida saludable a su portafolio",Desconocido,2025-07-03,https://www.larepublica.co/empresas/esperamos-exportar-a-diferentes-paises-desde-nuestra-produccion-en-siberia-dijo-jorge-rohl-gerente-de-congrupo-4170121,0.0,neutral,larepublica.co,jorge rohl gerente unidad negocio congrupo representante marca hershey flips firmar alianza wakeup agregar oferta comida saludable portafolio,18,5.265000000000015,0.0,neutral,5,salud,0.005745372269302607,0.0516129694879055,0.0031121657229959965,0.005543496925383806,0.0065229651518166065,0.8665606379508972,0.006789562292397022,0.05411282926797867,0,0,0
La casa de moda inspirada en Ecomoda,,Desconocido,2025-07-03,https://www.larepublica.co/caja-fuerte/la-casa-de-moda-inspirada-en-ecomoda-4170940,0.0,neutral,larepublica.co,nar,1,121.22000000000003,0.0,neutral,3,economía,0.0020378436893224716,0.5567340850830078,0.001490612281486392,0.012932912446558475,0.005337321665138006,0.050610773265361786,0.0025737027171999216,0.3682827949523926,0,0,0
Las Mil Empresas concentran 69% del PIB nominal,"Durante 2024, estas compañías reportaron ingresos consolidados por $1.183 billones y utilidades netas por más de $90 billones",Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/las-mil-empresas-concentran-69-del-pib-nominal-4170631,0.0,neutral,larepublica.co,       compañía reportar ingreso consolidado         billón utilidad neto      billón,8,-33.934999999999974,0.0,neutral,1,economía,0.1291235089302063,0.4336130619049072,0.07280270755290985,0.07899883389472961,0.0557532012462616,0.08174633979797363,0.05717580392956734,0.09078656136989594,0,0,0
"EPM, Enel, ISA, Claro y GEB son las empresas que lideran sector de servicios públicos","A causa de la coyuntura derivada del faltante en la producción de hidrocarburos, algunas de estas compañías han estado en el centro de la agenda mediática",Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/las-empresas-mas-grandes-del-sector-de-servicios-publicos-en-2024-4170762,0.0,neutral,larepublica.co,causa coyuntura derivado faltante producción hidrocarburo compañía centro agenda mediático,10,2.105000000000018,0.0,neutral,1,medio ambiente,0.16318075358867645,0.3111669421195984,0.005362203344702721,0.01688557304441929,0.015190262347459793,0.020668543875217438,0.005157454404979944,0.4623882472515106,0,0,0
"La prisión Alcatraz en Florida, Estados Unidos tendrá capacidad para más de 5.000 personas","El complejo del sur de Florida, en el Aeropuerto de Entrenamiento y Transición Dade Collier, costará US$450 millones anuales",Desconocido,2025-07-03,https://www.larepublica.co/globoeconomia/la-prision-en-florida-en-estados-unidos-va-a-tener-capacidad-para-mas-de-5-000-personas-4170984,0.0,neutral,larepublica.co,complejo sur florida aeropuerto entrenamiento transición dadir collier costar      millón anual,11,-11.98454545454544,0.0,neutral,5,deportes,0.03762556612491608,0.07436473667621613,0.30497273802757263,0.026899829506874084,0.11089228093624115,0.2486354410648346,0.11788486689329147,0.07872451841831207,0,0,0
"Ranking de Las Cien Empresas Más Grandes, lo lidera Ecopetrol y EPM","Las utilidades de las 1.000 compañías bajaron $9 billones, desde los $99 billones, hasta los $90 billones que reveló el superintedente Billy Escobar.",Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/las-cien-empresas-mas-grandes-de-2024-4170492,0.0,neutral,larepublica.co,utilidad        compañía bajar     billón      billón      billón revelar superintedente billy escobar,10,-23.274999999999977,0.0,neutral,1,medio ambiente,0.01618381403386593,0.19514375925064087,0.014477355405688286,0.021276302635669708,0.02235805243253708,0.00965815782546997,0.009671785868704319,0.7112308144569397,0,0,0
Incauca y Holcim están en el club de los más de $940.405 millones,Del sector de construcción solamente Construcciones El Condor y Marval estuvieron en el listado del tercer centenar de las más grandes,Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/el-listado-del-puesto-201-al-300-de-las-mil-empresas-mas-grandes-de-2024-4170431,0.0,neutral,larepublica.co,sector construcción construcción condor marval listado tercer centenar,8,-12.784999999999997,0.0,neutral,5,economía,0.023500680923461914,0.6985712647438049,0.028118601068854332,0.04101795330643654,0.12899737060070038,0.022298239171504974,0.02602953277528286,0.03146633133292198,0,0,0
Cláusula de escape de la regla fiscal: razones de la activación,La activación de la cláusula de escape fue con el fin de evitar que la economía pierda su senda de recuperación y crecimiento,Desconocido,2025-07-03,https://www.larepublica.co/analisis/jorge-coronel-lopez-4063283/clausula-de-escape-de-la-regla-fiscal-razones-de-la-activacion-4170828,0.1779,positive,larepublica.co,activación cláusula escape evitar economía pierda senda recuperación crecimiento,9,9.700000000000017,0.1779,positive,1,economía,0.12513785064220428,0.8636988401412964,0.0014977756654843688,0.0014387266710400581,0.0011780561180785298,0.0035894964821636677,0.0015075905248522758,0.001951634418219328,0,0,0
Admirar a los que eligen educar,"Los profesores son héroes que escogen hacer educando, merecen nuestro reconocimiento, agradecimiento y recompensa",Desconocido,2025-07-03,https://www.larepublica.co/analisis/ugo-posada-4038512/admirar-a-los-que-eligen-educar-4170833,0.0,neutral,larepublica.co,profesor héroe escoger educar merecer reconocimiento agradecimiento recompenso,8,-23.359999999999985,0.0,neutral,5,educación,0.010240422561764717,0.00410057557746768,0.0018400170374661684,0.00610419362783432,0.00215972401201725,0.008668923750519753,0.9634990692138672,0.003387053031474352,0,0,0
Fin del idilio de Trump y Musk deja enseñanzas,"Confundir el “quehacer empresarial” con el “hacer política” suele terminar con grandes derrotados para la sociedad: la confianza, los empleos y las instituciones de un país",Desconocido,2025-07-03,https://www.larepublica.co/opinion/editorial/fin-del-idilio-de-trump-y-musk-deja-ensenanzas-4170117,0.0,neutral,larepublica.co,confundir quehacer empresarial política soler terminar derrotado sociedad confianza empleo institución país,12,-52.09499999999997,0.0,neutral,1,política,0.6762391328811646,0.2125314325094223,0.005825937259942293,0.009462582878768444,0.05431044101715088,0.004820731468498707,0.03021976724267006,0.006589902564883232,0,0,0
Colombia tiene una cobertura 4G en las zonas rurales 10% más alta que en la región,"En gobierno digital, el reporte del CAF situó a Colombia en el segundo lugar regional, con 82% de servicios públicos disponibles en línea. Uruguay es el líder",Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/como-esta-colombia-en-infraestructura-tecnologica-frente-a-otros-paises-de-la-region-4170092,0.0,neutral,larepublica.co,gobierno digital reporte caf situar colombia lugar regional      servicio público disponible línea uruguay líder,14,-0.7464285714285381,0.0,neutral,3,tecnología,0.046114761382341385,0.11809853464365005,0.01511861477047205,0.020148860290646553,0.5390939712524414,0.04563864320516586,0.03143880516290665,0.18434780836105347,0,0,0
Casi $30 billones sumó el último centenar de las Mil Empresas Más Grandes en 2024,"Para formar parte del club de las empresas que se ubicaron entre los puestos 901 y 1.000, una compañía tuvo que vender más de $282.412 millones durante el año pasado",Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/las-empresas-mas-grandes-del-puesto-901-al-1000-en-2024-4170401,0.0,neutral,larepublica.co,formar club empresa ubicar puesto              compañía vender           millón año,9,66.10000000000002,0.0,neutral,1,economía,0.12425994127988815,0.31646615266799927,0.0602433905005455,0.1530938595533371,0.07063126564025879,0.09817178547382355,0.07990852743387222,0.09722515940666199,0,0,0
"Inversiones TQ, Marval y Cartagena II lideraron el grupo de las 701-800 durante 2024","Empresas como Inversiones TQ SAS, Marval Holding, Cartagena II SA, Carbe SAS, Rymel Ingeniería Eléctrica S.A.S. y Cartonera Nacional SA tuvieron las cifras más altas del informe",Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/ranking-de-las-empresas-mas-grandes-de-colombia-2024-puestos-701-a-800-4169810,0.0,neutral,larepublica.co,empresa inversión sas marval holding cartagena carbe sos rymel ingeniería eléctrico cartonera nacional cifra alto informe,16,-15.617499999999978,0.0,neutral,5,economía,0.005229763220995665,0.643303394317627,0.010144543834030628,0.009513122029602528,0.3108711242675781,0.006982903927564621,0.007352151442319155,0.00660297367721796,0,0,0
El peso colombiano continua siendo la cuarta moneda más revaluada de la región,"Durante el día, el tipo de cambio se movió en un rango amplio, entre un máximo de $4.032 y un mínimo de $3.985,10",Desconocido,2025-07-03,https://www.larepublica.co/finanzas/el-peso-colombiano-continua-siendo-la-cuarta-moneda-mas-revaluada-de-la-region-4171073,0.0,neutral,larepublica.co,tipo cambio mover rango amplio máximo         mínimo          ,7,6.35857142857148,0.0,neutral,3,medio ambiente,0.10386558622121811,0.10006702691316605,0.0895138680934906,0.04479720816016197,0.12515771389007568,0.16655436158180237,0.13001856207847595,0.24002563953399658,0,0,0
"Expocafé y Grupo UMA, las empresas que lideran en ingresos del grupo de 601 a 700",Varias empresas dentro del grupo registraron utilidades netas positivas. Generarco reportó $55.518 millones y Premex alcanzó $15.194 millones,Desconocido,2025-07-03,https://www.larepublica.co/especiales/las-mil-empresas-mas-grandes-de-2024/las-mil-empresas-mas-grandes-bloque-601a700-4170641,0.0,neutral,larepublica.co,empresa grupo registrar utilidad neto positivo generarco reportar          millón premex alcanzar          millón,12,-30.944999999999965,0.0,neutral,1,economía,0.04382807016372681,0.51547771692276,0.07507465034723282,0.16297945380210876,0.026245241984725,0.047353699803352356,0.06478020548820496,0.06426094472408295,0,0,0
Renunció la canciller Laura Sarabia,"<p>Laura Sarabia dejó su cargo como ministra de Relaciones Exteriores alegando profundas diferencias con decisiones recientes del Gobierno. Su salida se suma a la polémica por el contrato de pasaportes.</p>
<p>El cargo <a href=""https://cronicadelquindio.com/actualidad/colombia/renuncio-la-canciller-laura-sarabia/"">Renunció la canciller Laura Sarabia</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",EFE Servicios,2025-07-03,https://cronicadelquindio.com/actualidad/colombia/renuncio-la-canciller-laura-sarabia/,0.0,neutral,cronicadelquindio.com,laura sarabio dejar cargo ministra relación exterior alegar profundo diferencia decisión reciente gobierno salida sumar polémica contrato pasaporte cargo renunciar canciller laura sarabio aparecer crónica quindio,26,-14.785769230769176,0.0,neutral,1,política,0.8807931542396545,0.016864091157913208,0.009739655070006847,0.017485808581113815,0.01236045639961958,0.028844965621829033,0.013467120006680489,0.020444735884666443,0,0,0
Luto en el fútbol por muerte de Diogo Jota,"<p>Los hermanos portugueses, ambos futbolistas, fallecieron en un trágico accidente de tránsito en España. Autoridades investigan las causas del siniestro vial ocurrido en plena madrugada.</p>
<p>El cargo <a href=""https://cronicadelquindio.com/actualidad/mundo/luto-en-el-futbol-por-muerte-de-diogo-jota/"">Luto en el fútbol por muerte de Diogo Jota</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",EFE Servicios,2025-07-03,https://cronicadelquindio.com/actualidad/mundo/luto-en-el-futbol-por-muerte-de-diogo-jota/,0.0,neutral,cronicadelquindio.com,hermano portugués futbolista fallecer trágico accidente tránsito españa autoridad investigar causa siniestro vial ocurrido pleno madrugada cargo luto fútbol muerte diogo jota aparecer crónica quindio,25,-8.044000000000011,0.0,neutral,1,deportes,0.01375583652406931,0.0007637230446562171,0.9765345454216003,0.004426697734743357,0.0009579494362697005,0.0010943193919956684,0.0013931909343227744,0.001073691644705832,0,0,0
"Deporte, motor de transformación social","<p>Desde el primer día de nuestro gobierno, asumí el compromiso de convertir a Armenia en una ciudad donde el deporte no sea solo actividad física, sino una herramienta real de transformación social, de construcción de tejido comunitario y de oportunidades para nuestros niños, niñas, jóvenes y adultos.</p>
<p>El cargo <a href=""https://cronicadelquindio.com/opinion/columnistas/deporte-motor-de-transformacion-social/"">Deporte, motor de transformación social</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",James Padilla García,2025-07-03,https://cronicadelquindio.com/opinion/columnistas/deporte-motor-de-transformacion-social/,-0.296,negative,cronicadelquindio.com,gobierno asumí compromiso convertir armenia ciudad deporte actividad físico herramienta real transformación social construcción tejido comunitario oportunidad niño niña joven adulto cargo deporte motor transformación social aparecer crónica quindio,29,-26.806896551724122,0.0,neutral,5,deportes,0.003289654850959778,0.0011136861285194755,0.8110644817352295,0.011395244859158993,0.0005331005668267608,0.16706913709640503,0.00434710131958127,0.0011875861091539264,0,0,0
